Extent,Instrument,Max Spectral Range (eV),Min Spectral Range (eV),Observable,Source,Thumbnail,Time End,Time Start
FULLDISK,HA2,1.889095937164319,1.8892974422662268,Intensity,Kanzelhoehe Solar Observatory,http://cesar.kso.ac.at/halpha3a/2015/20150318/JPEG/kanz_halph_fi_20150318_070754.jpg ,,2015-03-18 07:07:54
FULLDISK,HA2,1.889095937164319,1.8892974422662268,Intensity,Kanzelhoehe Solar Observatory,http://cesar.kso.ac.at/halpha3a/2015/20150318/JPEG/kanz_halph_fi_20150318_070759.jpg ,,2015-03-18 07:07:59
FULLDISK,CAII,3.152487985964555,3.152808645899555,Intensity,Kanzelhoehe Solar Observatory,http://cesar.kso.ac.at/caiia/2015/20150318/JPEG/kanz_caiik_fi_20150318_070803.jpg ,2015-03-18 07:08:14,2015-03-18 07:08:03
FULLDISK,HA2,1.889095937164319,1.8892974422662268,Intensity,Kanzelhoehe Solar Observatory,http://cesar.kso.ac.at/halpha3a/2015/20150318/JPEG/kanz_halph_fi_20150318_070805.jpg ,2015-03-18 07:08:11,2015-03-18 07:08:05
FULLDISK,HA2,1.889095937164319,1.8892974422662268,Intensity,Kanzelhoehe Solar Observatory,http://cesar.kso.ac.at/halpha3a/2015/20150318/JPEG/kanz_halph_fi_20150318_070812.jpg ,2015-03-18 07:08:17,2015-03-18 07:08:12
FULLDISK,HA2,1.889095937164319,1.8892974422662268,Intensity,Kanzelhoehe Solar Observatory,http://cesar.kso.ac.at/halpha3a/2015/20150318/JPEG/kanz_halph_fi_20150318_070818.jpg ,2015-03-18 07:08:23,2015-03-18 07:08:18
FULLDISK,KPDC,2.250166969147005,2.2917597042513864,Intensity,Kanzelhoehe Solar Observatory,http://cesar.kso.ac.at/phokada/2015/20150318/JPEG/kanz_bband_fi_20150318_070825.jpg ,2015-03-18 07:08:37,2015-03-18 07:08:25
FULLDISK,HA2,1.889095937164319,1.8892974422662268,Intensity,Kanzelhoehe Solar Observatory,http://cesar.kso.ac.at/halpha3a/2015/20150318/JPEG/kanz_halph_fi_20150318_070830.jpg ,2015-03-18 07:08:36,2015-03-18 07:08:30
FULLDISK,HA2,1.889095937164319,1.8892974422662268,Intensity,Kanzelhoehe Solar Observatory,http://cesar.kso.ac.at/halpha3a/2015/20150318/JPEG/kanz_halph_fi_20150318_070854.jpg ,,2015-03-18 07:08:54
FULLDISK,AIA,58.76028436018957,58.76028436018957,intensity,SDO, ,2015-03-18 07:19:12,2015-03-18 07:09:23
FULLDISK,AIA,131.89808510638298,131.89808510638298,intensity,SDO, ,2015-03-18 07:19:14,2015-03-18 07:09:25
FULLDISK,AIA,37.01020895522388,37.01020895522388,intensity,SDO, ,2015-03-18 07:19:15,2015-03-18 07:09:26
PARTIAL_SUN,EIS,43.57968365553603,67.27303309820944,intensity,Hinode, ,2015-03-18 07:13:00,2015-03-18 07:09:28
FULLDISK,AIA,7.7490125,7.7490125,intensity,SDO, ,2015-03-18 07:19:05,2015-03-18 07:09:28
FULLDISK,AIA,64.24051813471503,64.24051813471503,intensity,SDO, ,2015-03-18 07:19:19,2015-03-18 07:09:30
FULLDISK,AIA,40.78427631578948,40.78427631578948,intensity,SDO, ,2015-03-18 07:19:20,2015-03-18 07:09:31
FULLDISK,AIA,94.64442748091604,94.64442748091604,intensity,SDO, ,2015-03-18 07:19:21,2015-03-18 07:09:32
FULLDISK,AIA,72.50538011695906,72.50538011695906,intensity,SDO, ,2015-03-18 07:19:24,2015-03-18 07:09:35
FULLDISK,AIA,7.293188235294117,7.293188235294117,intensity,SDO, ,2015-03-18 07:19:19,2015-03-18 07:09:42
FULLDISK,HA2,1.889095937164319,1.8892974422662268,Intensity,Kanzelhoehe Solar Observatory,http://cesar.kso.ac.at/halpha3a/2015/20150318/JPEG/kanz_halph_fi_20150318_070949.jpg ,,2015-03-18 07:09:49
FULLDISK,CAII,3.152487985964555,3.152808645899555,Intensity,Kanzelhoehe Solar Observatory,http://cesar.kso.ac.at/caiia/2015/20150318/JPEG/kanz_caiik_fi_20150318_070952.jpg ,,2015-03-18 07:09:52
FULLDISK,HA2,1.889095937164319,1.8892974422662268,Intensity,Kanzelhoehe Solar Observatory,http://cesar.kso.ac.at/halpha3a/2015/20150318/JPEG/kanz_halph_fi_20150318_071002.jpg ,2015-03-18 07:10:10,2015-03-18 07:10:02
FULLDISK,CAII,3.152487985964555,3.152808645899555,Intensity,Kanzelhoehe Solar Observatory,http://cesar.kso.ac.at/caiia/2015/20150318/JPEG/kanz_caiik_fi_20150318_071006.jpg ,2015-03-18 07:10:18,2015-03-18 07:10:06
FULLDISK,HA2,1.889095937164319,1.8892974422662268,Intensity,Kanzelhoehe Solar Observatory,http://cesar.kso.ac.at/halpha3a/2015/20150318/JPEG/kanz_halph_fi_20150318_071008.jpg ,2015-03-18 07:10:15,2015-03-18 07:10:08
FULLDISK,HA2,1.889095937164319,1.8892974422662268,Intensity,Kanzelhoehe Solar Observatory,http://cesar.kso.ac.at/halpha3a/2015/20150318/JPEG/kanz_halph_fi_20150318_071015.jpg ,2015-03-18 07:10:21,2015-03-18 07:10:15
FULLDISK,HA2,1.889095937164319,1.8892974422662268,Intensity,Kanzelhoehe Solar Observatory,http://cesar.kso.ac.at/halpha3a/2015/20150318/JPEG/kanz_halph_fi_20150318_071020.jpg ,2015-03-18 07:10:25,2015-03-18 07:10:20
FULLDISK,HA2,1.889095937164319,1.8892974422662268,Intensity,Kanzelhoehe Solar Observatory,http://cesar.kso.ac.at/halpha3a/2015/20150318/JPEG/kanz_halph_fi_20150318_071027.jpg ,2015-03-18 07:10:32,2015-03-18 07:10:27
FULLDISK,HA2,1.889095937164319,1.8892974422662268,Intensity,Kanzelhoehe Solar Observatory,http://cesar.kso.ac.at/halpha3a/2015/20150318/JPEG/kanz_halph_fi_20150318_071033.jpg ,2015-03-18 07:10:38,2015-03-18 07:10:33
FULLDISK,HA2,1.889095937164319,1.8892974422662268,Intensity,Kanzelhoehe Solar Observatory,http://cesar.kso.ac.at/halpha3a/2015/20150318/JPEG/kanz_halph_fi_20150318_071045.jpg ,2015-03-18 07:10:50,2015-03-18 07:10:45
FULLDISK,HA2,1.889095937164319,1.8892974422662268,Intensity,Kanzelhoehe Solar Observatory,http://cesar.kso.ac.at/halpha3a/2015/20150318/JPEG/kanz_halph_fi_20150318_071051.jpg ,2015-03-18 07:10:56,2015-03-18 07:10:51
FULLDISK,HA2,1.889095937164319,1.8892974422662268,Intensity,Kanzelhoehe Solar Observatory,http://cesar.kso.ac.at/halpha3a/2015/20150318/JPEG/kanz_halph_fi_20150318_071057.jpg ,,2015-03-18 07:10:57
FULLDISK,HA2,1.889095937164319,1.8892974422662268,Intensity,Kanzelhoehe Solar Observatory,http://cesar.kso.ac.at/halpha3a/2015/20150318/JPEG/kanz_halph_fi_20150318_071103.jpg ,2015-03-18 07:11:14,2015-03-18 07:11:03
FULLDISK,CAII,3.152487985964555,3.152808645899555,Intensity,Kanzelhoehe Solar Observatory,http://cesar.kso.ac.at/caiia/2015/20150318/JPEG/kanz_caiik_fi_20150318_071110.jpg ,2015-03-18 07:11:21,2015-03-18 07:11:10
FULLDISK,HA2,1.889095937164319,1.8892974422662268,Intensity,Kanzelhoehe Solar Observatory,http://cesar.kso.ac.at/halpha3a/2015/20150318/JPEG/kanz_halph_fi_20150318_071122.jpg ,2015-03-18 07:11:27,2015-03-18 07:11:22
FULLDISK,KPDC,2.250166969147005,2.2917597042513864,Intensity,Kanzelhoehe Solar Observatory,http://cesar.kso.ac.at/phokada/2015/20150318/JPEG/kanz_bband_fi_20150318_071122.jpg ,2015-03-18 07:11:35,2015-03-18 07:11:22
FULLDISK,HA2,1.889095937164319,1.8892974422662268,Intensity,Kanzelhoehe Solar Observatory,http://cesar.kso.ac.at/halpha3a/2015/20150318/JPEG/kanz_halph_fi_20150318_071128.jpg ,2015-03-18 07:11:34,2015-03-18 07:11:28
FULLDISK,HA2,1.889095937164319,1.8892974422662268,Intensity,Kanzelhoehe Solar Observatory,http://cesar.kso.ac.at/halpha3a/2015/20150318/JPEG/kanz_halph_fi_20150318_071133.jpg ,2015-03-18 07:11:38,2015-03-18 07:11:33
FULLDISK,HA2,1.889095937164319,1.8892974422662268,Intensity,Kanzelhoehe Solar Observatory,http://cesar.kso.ac.at/halpha3a/2015/20150318/JPEG/kanz_halph_fi_20150318_071140.jpg ,2015-03-18 07:11:45,2015-03-18 07:11:40
FULLDISK,HA2,1.889095937164319,1.8892974422662268,Intensity,Kanzelhoehe Solar Observatory,http://cesar.kso.ac.at/halpha3a/2015/20150318/JPEG/kanz_halph_fi_20150318_071146.jpg ,2015-03-18 07:11:51,2015-03-18 07:11:46
FULLDISK,HA2,1.889095937164319,1.8892974422662268,Intensity,Kanzelhoehe Solar Observatory,http://cesar.kso.ac.at/halpha3a/2015/20150318/JPEG/kanz_halph_fi_20150318_071153.jpg ,2015-03-18 07:11:58,2015-03-18 07:11:53
FULLDISK,HA2,1.889095937164319,1.8892974422662268,Intensity,Kanzelhoehe Solar Observatory,http://cesar.kso.ac.at/halpha3a/2015/20150318/JPEG/kanz_halph_fi_20150318_071159.jpg ,,2015-03-18 07:11:59
FULLDISK,CAII,3.152487985964555,3.152808645899555,Intensity,Kanzelhoehe Solar Observatory,http://cesar.kso.ac.at/caiia/2015/20150318/JPEG/kanz_caiik_fi_20150318_071204.jpg ,2015-03-18 07:12:12,2015-03-18 07:12:04
FULLDISK,HA2,1.889095937164319,1.8892974422662268,Intensity,Kanzelhoehe Solar Observatory,http://cesar.kso.ac.at/halpha3a/2015/20150318/JPEG/kanz_halph_fi_20150318_071205.jpg ,2015-03-18 07:12:10,2015-03-18 07:12:05
FULLDISK,HA2,1.889095937164319,1.8892974422662268,Intensity,Kanzelhoehe Solar Observatory,http://cesar.kso.ac.at/halpha3a/2015/20150318/JPEG/kanz_halph_fi_20150318_071211.jpg ,2015-03-18 07:12:16,2015-03-18 07:12:11
FULLDISK,HA2,1.889095937164319,1.8892974422662268,Intensity,Kanzelhoehe Solar Observatory,http://cesar.kso.ac.at/halpha3a/2015/20150318/JPEG/kanz_halph_fi_20150318_071216.jpg ,2015-03-18 07:12:21,2015-03-18 07:12:16
FULLDISK,KPDC,2.250166969147005,2.2917597042513864,Intensity,Kanzelhoehe Solar Observatory,http://cesar.kso.ac.at/phokada/2015/20150318/JPEG/kanz_bband_fi_20150318_071227.jpg ,2015-03-18 07:12:43,2015-03-18 07:12:27
FULLDISK,HA2,1.889095937164319,1.8892974422662268,Intensity,Kanzelhoehe Solar Observatory,http://cesar.kso.ac.at/halpha3a/2015/20150318/JPEG/kanz_halph_fi_20150318_071254.jpg ,,2015-03-18 07:12:54
PARTIAL_SUN,EIS,43.57968365553603,67.27303309820944,intensity,Hinode, ,2015-03-18 07:16:35,2015-03-18 07:13:03
FULLDISK,CAII,3.152487985964555,3.152808645899555,Intensity,Kanzelhoehe Solar Observatory,http://cesar.kso.ac.at/caiia/2015/20150318/JPEG/kanz_caiik_fi_20150318_071308.jpg ,2015-03-18 07:13:33,2015-03-18 07:13:08
FULLDISK,CAII,3.152487985964555,3.152808645899555,Intensity,Kanzelhoehe Solar Observatory,http://cesar.kso.ac.at/caiia/2015/20150318/JPEG/kanz_caiik_fi_20150318_071401.jpg ,2015-03-18 07:14:25,2015-03-18 07:14:01
FULLDISK,KPDC,2.250166969147005,2.2917597042513864,Intensity,Kanzelhoehe Solar Observatory,http://cesar.kso.ac.at/phokada/2015/20150318/JPEG/kanz_bband_fi_20150318_071445.jpg ,,2015-03-18 07:14:45
FULLDISK,HA2,1.889095937164319,1.8892974422662268,Intensity,Kanzelhoehe Solar Observatory,http://cesar.kso.ac.at/halpha3a/2015/20150318/JPEG/kanz_halph_fi_20150318_071450.jpg ,2015-03-18 07:14:58,2015-03-18 07:14:50
FULLDISK,CAII,3.152487985964555,3.152808645899555,Intensity,Kanzelhoehe Solar Observatory,http://cesar.kso.ac.at/caiia/2015/20150318/JPEG/kanz_caiik_fi_20150318_071504.jpg ,2015-03-18 07:15:19,2015-03-18 07:15:04
FULLDISK,HA2,1.889095937164319,1.8892974422662268,Intensity,Kanzelhoehe Solar Observatory,http://cesar.kso.ac.at/halpha3a/2015/20150318/JPEG/kanz_halph_fi_20150318_071527.jpg ,2015-03-18 07:15:36,2015-03-18 07:15:27
FULLDISK,HA2,1.889095937164319,1.8892974422662268,Intensity,Kanzelhoehe Solar Observatory,http://cesar.kso.ac.at/halpha3a/2015/20150318/JPEG/kanz_halph_fi_20150318_071533.jpg ,2015-03-18 07:15:40,2015-03-18 07:15:33
FULLDISK,HA2,1.889095937164319,1.8892974422662268,Intensity,Kanzelhoehe Solar Observatory,http://cesar.kso.ac.at/halpha3a/2015/20150318/JPEG/kanz_halph_fi_20150318_071538.jpg ,2015-03-18 07:15:45,2015-03-18 07:15:38
PARTIAL_SUN,EIS,43.57968365553603,67.27303309820944,intensity,Hinode, ,2015-03-18 07:20:09,2015-03-18 07:16:38
FULLDISK,AIA,58.76028436018957,58.76028436018957,intensity,SDO, ,2015-03-18 07:29:12,2015-03-18 07:19:23
FULLDISK,AIA,131.89808510638298,131.89808510638298,intensity,SDO, ,2015-03-18 07:29:14,2015-03-18 07:19:25
FULLDISK,AIA,37.01020895522388,37.01020895522388,intensity,SDO, ,2015-03-18 07:29:15,2015-03-18 07:19:26
FULLDISK,AIA,7.7490125,7.7490125,intensity,SDO, ,2015-03-18 07:29:05,2015-03-18 07:19:28
FULLDISK,AIA,64.24051813471503,64.24051813471503,intensity,SDO, ,2015-03-18 07:29:19,2015-03-18 07:19:30
FULLDISK,AIA,40.78427631578948,40.78427631578948,intensity,SDO, ,2015-03-18 07:29:20,2015-03-18 07:19:31
FULLDISK,AIA,94.64442748091604,94.64442748091604,intensity,SDO, ,2015-03-18 07:29:21,2015-03-18 07:19:32
FULLDISK,AIA,72.50538011695906,72.50538011695906,intensity,SDO, ,2015-03-18 07:29:24,2015-03-18 07:19:35
FULLDISK,AIA,7.293188235294117,7.293188235294117,intensity,SDO, ,2015-03-18 07:29:19,2015-03-18 07:19:42
FULLDISK,KPDC,2.250166969147005,2.2917597042513864,Intensity,Kanzelhoehe Solar Observatory,http://cesar.kso.ac.at/phokada/2015/20150318/JPEG/kanz_bband_fi_20150318_072009.jpg ,2015-03-18 07:20:23,2015-03-18 07:20:09
PARTIAL_SUN,EIS,43.57968365553603,67.27303309820944,intensity,Hinode, ,2015-03-18 07:23:43,2015-03-18 07:20:12
FULLDISK,CAII,3.152487985964555,3.152808645899555,Intensity,Kanzelhoehe Solar Observatory,http://cesar.kso.ac.at/caiia/2015/20150318/JPEG/kanz_caiik_fi_20150318_072014.jpg ,2015-03-18 07:20:24,2015-03-18 07:20:14
FULLDISK,HA2,1.889095937164319,1.8892974422662268,Intensity,Kanzelhoehe Solar Observatory,http://cesar.kso.ac.at/halpha3a/2015/20150318/JPEG/kanz_halph_fi_20150318_072020.jpg ,2015-03-18 07:20:26,2015-03-18 07:20:20
FULLDISK,KPDC,2.250166969147005,2.2917597042513864,Intensity,Kanzelhoehe Solar Observatory,http://cesar.kso.ac.at/phokada/2015/20150318/JPEG/kanz_bband_fi_20150318_072027.jpg ,2015-03-18 07:20:42,2015-03-18 07:20:27
FULLDISK,CAII,3.152487985964555,3.152808645899555,Intensity,Kanzelhoehe Solar Observatory,http://cesar.kso.ac.at/caiia/2015/20150318/JPEG/kanz_caiik_fi_20150318_072158.jpg ,,2015-03-18 07:21:58
PARTIAL_SUN,EIS,43.57968365553603,67.27303309820944,intensity,Hinode, ,2015-03-18 07:27:17,2015-03-18 07:23:45
FULLDISK,BE-Halpha,1.8891247209757656,1.8892686531912133,Intensity,OACT,http://solar-ct.ia2.inaf.it/ssa/20210101/jpeg/2015/03/18/oact_halph_fi_20150318_072434_grid.jpg ,2015-03-18 07:24:35,2015-03-18 07:24:34
FULLDISK,BE-Halpha,1.8891247209757656,1.8892686531912133,Intensity,OACT,http://solar-ct.ia2.inaf.it/ssa/20210101/jpeg/2015/03/18/oact_halph_fi_20150318_072449_grid.jpg ,2015-03-18 07:24:50,2015-03-18 07:24:49
FULLDISK,BE-Halpha,1.8891247209757656,1.8892686531912133,Intensity,OACT,http://solar-ct.ia2.inaf.it/ssa/20210101/jpeg/2015/03/18/oact_halph_fi_20150318_072506_grid.jpg ,2015-03-18 07:25:07,2015-03-18 07:25:06
PARTIAL_SUN,XRT,413.28066666666666,4132.806666666666,Intensity,Hinode, ,2015-03-18 07:25:08,2015-03-18 07:25:07
FULLDISK,BE-Halpha,1.8891247209757656,1.8892686531912133,Intensity,OACT,http://solar-ct.ia2.inaf.it/ssa/20210101/jpeg/2015/03/18/oact_halph_fi_20150318_072515_grid.jpg ,2015-03-18 07:25:16,2015-03-18 07:25:15
FULLDISK,BE-Halpha,1.8891247209757656,1.8892686531912133,Intensity,OACT,http://solar-ct.ia2.inaf.it/ssa/20210101/jpeg/2015/03/18/oact_halph_fi_20150318_072524_grid.jpg ,2015-03-18 07:25:25,2015-03-18 07:25:24
FULLDISK,BE-Halpha,1.8891247209757656,1.8892686531912133,Intensity,OACT,http://solar-ct.ia2.inaf.it/ssa/20210101/jpeg/2015/03/18/oact_halph_fi_20150318_072535_grid.jpg ,2015-03-18 07:25:36,2015-03-18 07:25:35
FULLDISK,BE-Continuum,1.8876866040910163,1.887830317241589,Intensity,OACT,http://solar-ct.ia2.inaf.it/ssa/20210101/jpeg/2015/03/18/oact_halph_fi_20150318_072701_grid.jpg ,2015-03-18 07:27:02,2015-03-18 07:27:01
FULLDISK,BE-Continuum,1.8876866040910163,1.887830317241589,Intensity,OACT,http://solar-ct.ia2.inaf.it/ssa/20210101/jpeg/2015/03/18/oact_halph_fi_20150318_072717_grid.jpg ,2015-03-18 07:27:18,2015-03-18 07:27:17
PARTIAL_SUN,EIS,43.57968365553603,67.27303309820944,intensity,Hinode, ,2015-03-18 07:30:51,2015-03-18 07:27:20
FULLDISK,BE-Continuum,1.8876866040910163,1.887830317241589,Intensity,OACT,http://solar-ct.ia2.inaf.it/ssa/20210101/jpeg/2015/03/18/oact_halph_fi_20150318_072725_grid.jpg ,2015-03-18 07:27:26,2015-03-18 07:27:25
FULLDISK,BE-Continuum,1.8876866040910163,1.887830317241589,Intensity,OACT,http://solar-ct.ia2.inaf.it/ssa/20210101/jpeg/2015/03/18/oact_halph_fi_20150318_072734_grid.jpg ,2015-03-18 07:27:35,2015-03-18 07:27:34
FULLDISK,BE-Continuum,1.8876866040910163,1.887830317241589,Intensity,OACT,http://solar-ct.ia2.inaf.it/ssa/20210101/jpeg/2015/03/18/oact_halph_fi_20150318_072742_grid.jpg ,2015-03-18 07:27:43,2015-03-18 07:27:42
FULLDISK,BE-Continuum,1.8876866040910163,1.887830317241589,Intensity,OACT,http://solar-ct.ia2.inaf.it/ssa/20210101/jpeg/2015/03/18/oact_halph_fi_20150318_072750_grid.jpg ,2015-03-18 07:27:51,2015-03-18 07:27:50
FULLDISK,BE-Continuum,1.8876866040910163,1.887830317241589,Intensity,OACT,http://solar-ct.ia2.inaf.it/ssa/20210101/jpeg/2015/03/18/oact_halph_fi_20150318_072758_grid.jpg ,2015-03-18 07:27:59,2015-03-18 07:27:58
FULLDISK,BE-Continuum,1.8876866040910163,1.887830317241589,Intensity,OACT,http://solar-ct.ia2.inaf.it/ssa/20210101/jpeg/2015/03/18/oact_halph_fi_20150318_072806_grid.jpg ,2015-03-18 07:28:07,2015-03-18 07:28:06
FULLDISK,BE-Continuum,1.8876866040910163,1.887830317241589,Intensity,OACT,http://solar-ct.ia2.inaf.it/ssa/20210101/jpeg/2015/03/18/oact_halph_fi_20150318_072815_grid.jpg ,2015-03-18 07:28:16,2015-03-18 07:28:15
FULLDISK,HMI,2.008166504697117,2.0084918192127006,LOS_magnetic_field,SDO, ,2015-03-18 07:58:16,2015-03-18 07:29:00
FULLDISK,HMI,2.008166504697117,2.0084918192127006,LOS_velocity,SDO, ,2015-03-18 07:58:16,2015-03-18 07:29:00
FULLDISK,HMI,2.008166504697117,2.0084918192127006,intensity,SDO, ,2015-03-18 07:58:16,2015-03-18 07:29:00
FULLDISK,AIA,58.76028436018957,58.76028436018957,intensity,SDO, ,2015-03-18 07:39:12,2015-03-18 07:29:23
FULLDISK,AIA,131.89808510638298,131.89808510638298,intensity,SDO, ,2015-03-18 07:39:14,2015-03-18 07:29:25
FULLDISK,AIA,37.01020895522388,37.01020895522388,intensity,SDO, ,2015-03-18 07:39:15,2015-03-18 07:29:26
FULLDISK,AIA,7.7490125,7.7490125,intensity,SDO, ,2015-03-18 07:39:05,2015-03-18 07:29:28
FULLDISK,AIA,64.24051813471503,64.24051813471503,intensity,SDO, ,2015-03-18 07:39:19,2015-03-18 07:29:30
FULLDISK,AIA,40.78427631578948,40.78427631578948,intensity,SDO, ,2015-03-18 07:39:20,2015-03-18 07:29:31
FULLDISK,AIA,94.64442748091604,94.64442748091604,intensity,SDO, ,2015-03-18 07:39:21,2015-03-18 07:29:32
FULLDISK,AIA,72.50538011695906,72.50538011695906,intensity,SDO, ,2015-03-18 07:39:24,2015-03-18 07:29:35
FULLDISK,AIA,7.293188235294117,7.293188235294117,intensity,SDO, ,2015-03-18 07:39:19,2015-03-18 07:29:42
PARTIAL_SUN,XRT,413.28066666666666,4132.806666666666,Intensity,Hinode, ,2015-03-18 07:30:08,2015-03-18 07:30:07
PARTIAL_SUN,EIS,43.57968365553603,67.27303309820944,intensity,Hinode, ,2015-03-18 07:34:25,2015-03-18 07:30:54
PARTIAL_SUN,EIS,43.57968365553603,67.27303309820944,intensity,Hinode, ,2015-03-18 07:38:00,2015-03-18 07:34:28
PARTIAL_SUN,XRT,413.28066666666666,4132.806666666666,Intensity,Hinode, ,2015-03-18 07:35:08,2015-03-18 07:35:08
FULLDISK,CAII,3.152487985964555,3.152808645899555,Intensity,Kanzelhoehe Solar Observatory,http://cesar.kso.ac.at/caiia/2015/20150318/JPEG/kanz_caiik_fi_20150318_073630.jpg ,2015-03-18 07:36:45,2015-03-18 07:36:30
FULLDISK,CAII,3.152487985964555,3.152808645899555,Intensity,Kanzelhoehe Solar Observatory,http://cesar.kso.ac.at/caiia/2015/20150318/JPEG/kanz_caiik_fi_20150318_073636.jpg ,2015-03-18 07:36:47,2015-03-18 07:36:36
FULLDISK,KPDC,2.250166969147005,2.2917597042513864,Intensity,Kanzelhoehe Solar Observatory,http://cesar.kso.ac.at/phokada/2015/20150318/JPEG/kanz_bband_fi_20150318_073639.jpg ,2015-03-18 07:36:57,2015-03-18 07:36:39
FULLDISK,CAII,3.152487985964555,3.152808645899555,Intensity,Kanzelhoehe Solar Observatory,http://cesar.kso.ac.at/caiia/2015/20150318/JPEG/kanz_caiik_fi_20150318_073643.jpg ,2015-03-18 07:36:54,2015-03-18 07:36:43
FULLDISK,CAII,3.152487985964555,3.152808645899555,Intensity,Kanzelhoehe Solar Observatory,http://cesar.kso.ac.at/caiia/2015/20150318/JPEG/kanz_caiik_fi_20150318_073649.jpg ,,2015-03-18 07:36:49
FULLDISK,CAII,3.152487985964555,3.152808645899555,Intensity,Kanzelhoehe Solar Observatory,http://cesar.kso.ac.at/caiia/2015/20150318/JPEG/kanz_caiik_fi_20150318_073656.jpg ,,2015-03-18 07:36:56
FULLDISK,CAII,3.152487985964555,3.152808645899555,Intensity,Kanzelhoehe Solar Observatory,http://cesar.kso.ac.at/caiia/2015/20150318/JPEG/kanz_caiik_fi_20150318_073711.jpg ,2015-03-18 07:37:25,2015-03-18 07:37:11
FULLDISK,CAII,3.152487985964555,3.152808645899555,Intensity,Kanzelhoehe Solar Observatory,http://cesar.kso.ac.at/caiia/2015/20150318/JPEG/kanz_caiik_fi_20150318_073716.jpg ,2015-03-18 07:37:32,2015-03-18 07:37:16
PARTIAL_SUN,EIS,43.57968365553603,67.27303309820944,intensity,Hinode, ,2015-03-18 07:41:34,2015-03-18 07:38:02
FULLDISK,AIA,58.76028436018957,58.76028436018957,intensity,SDO, ,2015-03-18 07:49:12,2015-03-18 07:39:23
FULLDISK,AIA,131.89808510638298,131.89808510638298,intensity,SDO, ,2015-03-18 07:49:14,2015-03-18 07:39:25
FULLDISK,AIA,37.01020895522388,37.01020895522388,intensity,SDO, ,2015-03-18 07:49:15,2015-03-18 07:39:26
FULLDISK,AIA,7.7490125,7.7490125,intensity,SDO, ,2015-03-18 07:49:05,2015-03-18 07:39:28
FULLDISK,AIA,64.24051813471503,64.24051813471503,intensity,SDO, ,2015-03-18 07:49:21,2015-03-18 07:39:30
FULLDISK,AIA,40.78427631578948,40.78427631578948,intensity,SDO, ,2015-03-18 07:49:20,2015-03-18 07:39:31
FULLDISK,AIA,94.64442748091604,94.64442748091604,intensity,SDO, ,2015-03-18 07:49:25,2015-03-18 07:39:32
FULLDISK,AIA,72.50538011695906,72.50538011695906,intensity,SDO, ,2015-03-18 07:49:12,2015-03-18 07:39:35
FULLDISK,AIA,7.293188235294117,7.293188235294117,intensity,SDO, ,2015-03-18 07:49:19,2015-03-18 07:39:42
PARTIAL_SUN,XRT,413.28066666666666,4132.806666666666,Intensity,Hinode, ,2015-03-18 07:40:09,2015-03-18 07:40:08
PARTIAL_SUN,EIS,43.57968365553603,67.27303309820944,intensity,Hinode, ,2015-03-18 07:45:08,2015-03-18 07:41:36
PARTIAL_SUN,XRT,413.28066666666666,4132.806666666666,Intensity,Hinode, ,2015-03-18 07:45:09,2015-03-18 07:45:09
PARTIAL_SUN,EIS,43.57968365553603,67.27303309820944,intensity,Hinode, ,2015-03-18 07:48:42,2015-03-18 07:45:11
FULLDISK,BE-Halpha,1.8891247209757656,1.8892686531912133,Intensity,OACT,http://solar-ct.ia2.inaf.it/ssa/20210101/jpeg/2015/03/18/oact_halph_fi_20150318_074639_grid.jpg ,2015-03-18 07:46:40,2015-03-18 07:46:39
FULLDISK,BE-Halpha,1.8891247209757656,1.8892686531912133,Intensity,OACT,http://solar-ct.ia2.inaf.it/ssa/20210101/jpeg/2015/03/18/oact_halph_fi_20150318_074736_grid.jpg ,2015-03-18 07:47:37,2015-03-18 07:47:36
FULLDISK,BE-Halpha,1.8891247209757656,1.8892686531912133,Intensity,OACT,http://solar-ct.ia2.inaf.it/ssa/20210101/jpeg/2015/03/18/oact_halph_fi_20150318_074750_grid.jpg ,2015-03-18 07:47:51,2015-03-18 07:47:50
FULLDISK,BE-Halpha,1.8891247209757656,1.8892686531912133,Intensity,OACT,http://solar-ct.ia2.inaf.it/ssa/20210101/jpeg/2015/03/18/oact_halph_fi_20150318_074806_grid.jpg ,2015-03-18 07:48:07,2015-03-18 07:48:06
PARTIAL_SUN,EIS,43.57968365553603,67.27303309820944,intensity,Hinode, ,2015-03-18 07:52:16,2015-03-18 07:48:45
FULLDISK,AIA,58.76028436018957,58.76028436018957,intensity,SDO, ,2015-03-18 07:59:12,2015-03-18 07:49:23
FULLDISK,AIA,72.50538011695906,72.50538011695906,intensity,SDO, ,2015-03-18 07:59:12,2015-03-18 07:49:24
FULLDISK,AIA,131.89808510638298,131.89808510638298,intensity,SDO, ,2015-03-18 07:59:14,2015-03-18 07:49:25
FULLDISK,AIA,37.01020895522388,37.01020895522388,intensity,SDO, ,2015-03-18 07:59:15,2015-03-18 07:49:26
FULLDISK,AIA,7.7490125,7.7490125,intensity,SDO, ,2015-03-18 07:59:05,2015-03-18 07:49:28
FULLDISK,AIA,64.24051813471503,64.24051813471503,intensity,SDO, ,2015-03-18 07:59:22,2015-03-18 07:49:30
FULLDISK,AIA,40.78427631578948,40.78427631578948,intensity,SDO, ,2015-03-18 07:59:20,2015-03-18 07:49:31
FULLDISK,AIA,94.64442748091604,94.64442748091604,intensity,SDO, ,2015-03-18 07:59:24,2015-03-18 07:49:32
